iq,omega_m,omega_m_ref,imr,dwr_dt,iq_I_term
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.00076,15.639601,0,0.244011,-1626.724976,0
0.015607,4.418614,0,0.373897,-1360.856934,0
-0.005914,1.248379,0,0.437881,-868.844421,0
0.003267,0.352701,0,0.469399,-505.784302,0
0.003912,0.099648,0,0.484926,-282.797058,0
0.00324,0.028153,0,0.492574,-155.083725,0
0.002585,0.007954,0,0.496343,-84.22245,0
0.004342,0.002247,0,0.498198,-45.511024,0
-0.001547,0.000635,0,0.499113,-24.528862,0
-0.004656,0.000179,0,0.499563,-13.202274,0
0.002699,0.000051,0,0.499785,-7.100871,0
-0.00235,0.000014,0,0.499894,-3.817792,0
-0.004511,0.000004,0,0.499947,-2.052238,0
-0.00135,0.000001,0,0.499975,-1.103058,0
-0.001972,0,0,0.499987,-0.592851,0
-0.006032,0,0,0.499992,-0.318625,0
0.005836,0,0,0.499992,-0.171241,0
0.002951,0,0,0.499992,-0.092031,0
-0.011939,0,0,0.499992,-0.04946,0
-0.009121,0,0,0.499992,-0.026581,0
0.017134,0,0,0.499992,-0.014241,0.000854
0.034653,0,0,0.499992,-0.007654,0.003607
0.060521,0.082388,0,0.499992,4.620351,0.008249
0.101181,0.617076,0,0.499992,26.785076,0.014475
0.133297,0.93688,0,0.499992,29.342978,0.022234
0.13455,1.399021,0,0.499992,36.092068,0.031497
0.189254,2.015477,0,0.499992,47.827389,0.042201
0.214891,2.896014,0,0.499992,66.751801,0.054138
0.229008,3.850279,0,0.499992,78.967972,0.067102
0.269268,4.740806,0,0.499992,82.934921,0.081135
0.309994,5.584419,0,0.499992,84.160233,0.096322
0.334084,6.332701,0,0.499992,80.787392,0.1127
0.391902,6.846908,0,0.499992,67.309708,0.130382
0.422841,7.301989,0,0.499992,56.437111,0.149495
0.465595,7.639122,0,0.499992,44.845547,0.17014
0.462853,7.83252,0,0.499992,31.755926,0.19244
0.588977,8.066162,0,0.499992,26.939529,0.216457
0.606638,8.434441,0,0.499992,30.93894,0.242114
0.680138,8.952145,0,0.499992,40.422264,0.269281
0.742534,9.532597,0,0.499992,49.752392,0.297893
0.738426,10.257505,0,0.499992,60.877098,0.327796
0.619222,11.026507,0,0.499992,67.945572,0.359054
0.813461,11.758353,0,0.499992,69.024017,0.391346
0.915351,12.497935,0,0.499992,71.114639,0.424901
0.915329,13.32246,0,0.499992,77.905342,0.459704
1.00974,14.428082,0,0.499992,94.818817,0.49477
1.021597,15.628971,0,0.499992,107.57106,0.528773
1.083385,16.58655,0,0.499992,101.454247,0.561741
1.182674,17.466827,0,0.499992,94.478371,0.593868
1.199015,18.347672,0,0.499992,91.265869,0.625209
1.220977,19.419193,0,0.499992,99.114647,0.655686
1.233371,20.863853,0,0.499992,120.078186,0.685002
1.239385,22.52141,0,0.499992,141.03447,0.712898
1.154359,24.17556,0,0.499992,152.200348,0.73929
1.142292,25.908337,0,0.499992,162.656891,0.764167
1.154238,27.87093,0,0.499992,178.494415,0.787351
1.070286,29.93907,0,0.499992,191.359802,0.808681
1.163575,31.689323,0,0.499992,183.674698,0.828281
1.150257,33.492054,0,0.499992,182.46196,0.846275
1.046373,35.163662,0,0.499992,175.087173,0.862674
0.93697,36.747543,0,0.499992,166.86969,0.877581
1.01227,38.138325,0,0.499992,153.335159,0.891134
1.13688,39.58157,0,0.499992,148.456314,0.903462
1.117448,40.942352,0,0.499992,143.506027,0.914493
1.058267,42.1394,0,0.499992,132.334961,0.924333
1.112035,43.328259,0,0.499992,126.453957,0.933096
1.070368,44.464222,0,0.499992,121.217522,0.94082
0.985404,45.69791,0,0.499992,123.537407,0.947482
1.043194,47.133106,0,0.499992,133.6996,0.952919
1.042237,48.836071,0,0.499992,150.818268,0.956905
1.044322,50.711658,0,0.499992,167.014633,0.959228
0.956907,52.466785,0,0.499992,169.891815,0.959892
0.927521,53.882797,0,0.499992,155.266586,0.959097
0.868788,55.117172,0,0.499992,138.997589,0.9571
0.944236,56.186985,0,0.499992,122.741356,0.954057
0.899991,57.119347,0,0.499992,108.523293,0.950127
0.893843,57.954441,0,0.499992,96.979164,0.945414
0.835473,58.547371,0,0.499992,78.728271,0.940027
0.862496,59.265343,0,0.499992,74.426765,0.934031
0.85059,60.209709,0,0.499992,83.8638,0.927323
0.772866,61.601326,0,0.499992,110.58754,0.919579
0.810289,63.241039,0,0.499992,135.875198,0.91044
0.817216,64.781769,0,0.499992,143.257431,0.899802
0.789535,65.62175,0,0.499992,114.986092,0.888088
0.622408,66.161987,0,0.499992,85.772812,0.875682
0.585918,66.445053,0,0.499992,59.298794,0.862997
0.652989,66.808472,0,0.499992,48.697418,0.850012
0.666999,66.982124,0,0.499992,35.396458,0.836818
0.638864,67.183304,0,0.499992,30.345081,0.823484
0.645843,67.681152,0,0.499992,40.512547,0.809809
0.590358,68.949989,0,0.499992,81.864555,0.795329
0.534766,70.334877,0,0.499992,107.083176,0.779575
0.44492,71.212097,0,0.499992,95.849884,0.762742
0.489832,71.435555,0,0.499992,60.401871,0.745439
0.513189,71.337624,0,0.499992,27.762482,0.72812
0.41979,71.322105,0,0.499992,14.231217,0.710861
0.431942,71.17511,0,0.499992,0.083801,0.69365
0.403056,70.998085,0,0.499992,-8.626679,0.676594
0.376346,71.427483,0,0.499992,15.313782,0.65944
0.375616,72.575195,0,0.499992,61.941257,0.641586
0.371108,73.933365,0,0.499992,94.654755,0.622525
0.338771,74.627586,0,0.499992,82.518425,0.602558
0.322437,74.605881,0,0.499992,42.962471,0.582293
0.216661,74.386604,0,0.499992,13.637161,0.562172
0.173396,74.316322,0,0.499992,4.104829,0.542157
0.212386,74.158592,0,0.499992,-3.571555,0.522196
0.261742,74.009003,0,0.499992,-7.218303,0.502481
0.220406,74.540741,0,0.499992,23.094494,0.482613
0.196228,75.671112,0,0.499992,66.07872,0.461959
0.162611,76.470879,0,0.499992,71.700615,0.440353
0.085985,76.371658,0,0.499992,31.616489,0.418388
0.128445,75.822777,0,0.499992,-9.629494,0.396743
0.074573,75.24762,0,0.499992,-31.964008,0.375651
0.082653,74.637444,0,0.499992,-45.291954,0.355106
0.07858,73.841576,0,0.499992,-60.084343,0.335232
0.060143,73.294388,0,0.499992,-57.154743,0.315947
-0.059083,73.336243,0,0.499992,-29.004463,0.296871
0.026141,73.552719,0,0.499992,-7.128762,0.277634
-0.01018,73.055779,0,0.499992,-28.382719,0.258528
-0.018838,71.964546,0,0.499992,-67.271729,0.240139
-0.001663,70.459824,0,0.499992,-104.550102,0.223026
0.025759,69.029411,0,0.499992,-121.022812,0.207252
0.023878,67.651993,0,0.499992,-128.129501,0.192732
0.020071,66.204575,0,0.499992,-135.257767,0.179498
-0.033073,64.878326,0,0.499992,-133.784592,0.167516
-0.081441,64.22361,0,0.499992,-101.363869,0.156444
0.039804,63.707123,0,0.499992,-78.009354,0.145901
0.031213,62.990509,0,0.499992,-76.183876,0.135809
0.016596,61.90995,0,0.499992,-92.577431,0.126576
-0.062935,60.368645,0,0.499992,-121.288368,0.118585
-0.058092,59.071259,0,0.499992,-124.412994,0.111912
0.049131,57.942856,0,0.499992,-117.808609,0.106362
0.081435,56.879799,0,0.499992,-111.896751,0.101787
0.050899,55.774937,0,0.499992,-110.210258,0.098211
0.118642,54.92664,0,0.499992,-98.031723,0.095506
0.077471,54.691097,0,0.499992,-62.448051,0.093312
0.02121,54.835182,0,0.499992,-25.290644,0.091176
0.022995,54.975075,0,0.499992,-8.440634,0.088823
0.044134,54.937923,0,0.499992,-7.614385,0.086414
0.046079,54.57457,0,0.499992,-21.99752,0.084199
0.073726,54.093025,0,0.499992,-34.213024,0.0824
0.069049,53.555397,0,0.499992,-43.532932,0.081062
0.099274,53.168274,0,0.499992,-42.399044,0.080117
0.103435,52.732662,0,0.499992,-43.26012,0.079566
0.088773,52.17078,0,0.499992,-49.597,0.079473
0.109579,51.785095,0,0.499992,-42.397095,0.079887
0.115662,51.698318,0,0.499992,-24.697989,0.080515
0.090399,51.876499,0,0.499992,-4.121189,0.081072
0.063998,52.501167,0,0.499992,26.294687,0.081211
0.018408,52.808422,0,0.499992,27.166208,0.080907
0.036141,52.884975,0,0.499992,17.411282,0.080438
0.067866,52.788982,0,0.499992,4.326472,0.079988
0.074051,52.582787,0,0.499992,-7.750289,0.079673
0.102487,52.325951,0,0.499992,-15.398464,0.079608
0.098254,52.021873,0,0.499992,-21.777569,0.079795
0.094598,51.443913,0,0.499992,-38.831589,0.080357
0.084408,51.045876,0,0.499992,-38.673141,0.081387
0.100678,50.718388,0,0.499992,-34.747879,0.082772
0.168849,50.775833,0,0.499992,-14.352599,0.084291
0.121057,51.132259,0,0.499992,9.465382,0.085595
0.128328,51.717167,0,0.499992,31.360847,0.08642
0.122802,52.136166,0,0.499992,34.868137,0.086768
0.083477,52.393887,0,0.499992,30.846489,0.086858
0.095206,52.446629,0,0.499992,18.895649,0.0868
0.097704,52.37756,0,0.499992,6.111805,0.086727
0.077704,52.172001,0,0.499992,-7.335396,0.08677
0.03339,51.859085,0,0.499992,-20.382708,0.087022
0.146432,51.44656,0,0.499992,-31.133549,0.087631
0.049776,51.130898,0,0.499992,-31.632217,0.088596
0.128555,50.904465,0,0.499992,-26.532269,0.089899
0.128522,50.975311,0,0.499992,-8.984788,0.09123
0.111721,51.374535,0,0.499992,14.997128,0.09235
0.140642,51.871548,0,0.499992,31.638992,0.09304
0.115318,52.505283,0,0.499992,46.086411,0.093185
0.083161,52.784016,0,0.499992,37.837399,0.092933
0.067543,53.075005,0,0.499992,33.479816,0.092403
0.030062,53.071442,0,0.499992,17.125694,0.091733
0.078234,52.867199,0,0.499992,-1.671115,0.091134
0.084571,52.701466,0,0.499992,-9.895126,0.090705
0.114527,52.366062,0,0.499992,-21.947971,0.090512
0.097843,52.19051,0,0.499992,-20.222551,0.090577
0.089139,51.970833,0,0.499992,-19.747992,0.090873
0.049182,51.909393,0,0.499992,-14.183588,0.091234
0.123873,52.28693,0,0.499992,10.200093,0.091481
0.041503,52.923271,0,0.499992,35.412251,0.091271
0.100541,53.490437,0,0.499992,45.632137,0.09051
0.077229,53.71983,0,0.499992,34.696285,0.089365
0.059514,53.827202,0,0.499992,23.065334,0.08806
0.074104,53.552757,0,0.499992,-0.69575,0.086838
0.086716,53.229671,0,0.499992,-16.392418,0.085868
0.055173,52.881447,0,0.499992,-26.222229,0.085189
0.00801,52.545162,0,0.499992,-30.026981,0.084853
0.048414,52.054352,0,0.499992,-39.014698,0.084905
0.148629,51.68177,0,0.499992,-37.315414,0.085378
0.100434,51.545387,0,0.499992,-24.622356,0.086114
0.111895,51.725296,0,0.499992,-4.428954,0.086791
0.112651,52.363869,0,0.499992,27.448744,0.087082
0.067243,52.792561,52.359878,0.499992,33.977913,0.086866
0.0853,52.939457,52.359878,0.499992,24.147038,0.086376
0.032267,53.008202,52.359878,0.499992,16.66741,0.085829
0.066396,52.793579,52.359878,0.499992,-0.099633,0.085366
0.102613,52.518158,52.359878,0.499992,-11.302516,0.085144
0.066479,52.25116,52.359878,0.499992,-17.780979,0.085143
0.085046,51.811005,52.359878,0.499992,-29.83873,0.085447
0.143183,51.343681,52.359878,0.499992,-37.682419,0.08616
0.109685,51.097267,52.359878,0.499992,-30.623476,0.087226
0.073809,50.972076,52.359878,0.499992,-21.145933,0.08847
0.127375,51.42194,52.359878,0.499992,10.411388,0.089555
0.08009,52.013939,52.359878,0.499992,34.002838,0.090171
0.137342,52.412266,52.359878,0.499992,36.229343,0.09029
0.099526,52.647099,52.359878,0.499992,30.827023,0.090149
0.064135,52.716286,52.359878,0.499992,19.246239,0.089841
0.105754,52.694107,52.359878,0.499992,8.994778,0.089516
0.111762,52.512897,52.359878,0.499992,-3.678148,0.08929
0.089087,52.270348,52.359878,0.499992,-14.08018,0.089235
0.099059,51.926743,52.359878,0.499992,-23.698532,0.089465
0.092026,51.667812,52.359878,0.499992,-25.004618,0.08997
0.138329,51.518051,52.359878,0.499992,-20.090635,0.090676
0.102423,51.654453,52.359878,0.499992,-3.997083,0.091393
0.110849,52.071789,52.359878,0.499992,18.402889,0.091883
0.144573,52.547073,52.359878,0.499992,31.323603,0.091915
0.079039,53.185486,52.359878,0.499992,45.459209,0.09142
0.065924,53.344582,52.359878,0.499992,31.222971,0.090581
0.09288,53.600056,52.359878,0.499992,27.317316,0.089526
0.078602,53.640812,52.359878,0.499992,16.931414,0.088388
0.046998,53.333035,52.359878,0.499992,-5.438374,0.087357
0.103295,53.055752,52.359878,0.499992,-16.884386,0.086562
0.053194,52.772411,52.359878,0.499992,-22.338457,0.086049
0.103568,52.479984,52.359878,0.499992,-25.403585,0.085815
0.111045,52.373791,52.359878,0.499992,-18.186296,0.085762
0.105609,52.28688,52.359878,0.499992,-12.889635,0.085819
0.082968,52.540436,52.359878,0.499992,6.888589,0.085834
0.105818,52.972637,52.359878,0.499992,23.756542,0.085477
0.104448,53.392933,52.359878,0.499992,31.688908,0.084707
0.032728,53.455933,52.359878,0.499992,19.529129,0.083728
0.066546,53.457767,52.359878,0.499992,9.860406,0.082705
0.082974,53.116833,52.359878,0.499992,-10.380355,0.081864
0.080331,52.759106,52.359878,0.499992,-21.17832,0.081369
0.127638,52.357132,52.359878,0.499992,-29.679529,0.0812
0.104167,51.959324,52.359878,0.499992,-34.12344,0.081391
0.081018,51.505913,52.359878,0.499992,-39.740589,0.081951
0.060053,51.1451,52.359878,0.499992,-38.316292,0.082883
0.150711,51.023079,52.359878,0.499992,-25.805098,0.084058
0.016528,51.298752,52.359878,0.499992,-0.700938,0.085161
0.120763,51.851048,52.359878,0.499992,25.722551,0.085891
0.076253,52.28756,52.359878,0.499992,32.482491,0.086109
0.077479,52.510597,52.359878,0.499992,26.517752,0.086031
0.122407,52.462646,52.359878,0.499992,11.597178,0.085901
0.094055,52.34935,52.359878,0.499992,1.273646,0.085867
0.048593,52.090931,52.359878,0.499992,-10.663931,0.086016
0.0506,51.961258,52.359878,0.499992,-11.399257,0.086327
0.082145,51.581894,52.359878,0.499992,-22.890976,0.086889
0.175448,51.105637,52.359878,0.499992,-34.583984,0.08781
0.098585,50.838097,52.359878,0.499992,-30.826681,0.089077
0.087794,50.806469,52.359878,0.499992,-17.978727,0.090484
0.128832,51.255848,52.359878,0.499992,11.765594,0.091711
0.139551,51.874088,52.359878,0.499992,34.352348,0.092417
0.101944,52.48999,52.359878,0.499992,46.159584,0.092549
0.099636,52.727509,52.359878,0.499992,36.284863,0.092339
0.087427,52.862583,52.359878,0.499992,24.701691,0.091911
0.108665,52.882351,52.359878,0.499992,12.833199,0.091401
0.072316,52.852787,52.359878,0.499992,5.283453,0.090928
0.078765,52.616714,52.359878,0.499992,-7.995187,0.090591
0.120392,52.171398,52.359878,0.499992,-25.815687,0.090534
0.097659,51.962994,52.359878,0.499992,-23.809595,0.090789
0.054619,51.766373,52.359878,0.499992,-19.467489,0.091317
0.088746,51.916443,52.359878,0.499992,-2.237918,0.09183
0.093496,52.373199,52.359878,0.499992,21.083973,0.092063
0.135901,52.99334,52.359878,0.499992,40.110451,0.091769
0.081976,53.56073,52.359878,0.499992,47.945217,0.090937
0.059613,53.734287,52.359878,0.499992,33.292088,0.089752
0.090819,53.879169,52.359878,0.499992,23.615616,0.088402
0.10035,53.796791,52.359878,0.499992,8.077828,0.087033
0.071152,53.552074,52.359878,0.499992,-7.031023,0.085833
0.070793,53.101395,52.359878,0.499992,-23.666111,0.084985
0.073395,52.536915,52.359878,0.499992,-35.146027,0.084555
0.110733,52.16449,52.359878,0.499992,-38.632626,0.084552
0.063734,51.87516,52.359878,0.499992,-33.316544,0.084893
0.098848,51.855328,52.359878,0.499992,-18.393173,0.085355
0.068565,52.05024,52.359878,0.499992,0.087053,0.085757
0.109852,52.553272,52.359878,0.499992,23.302601,0.085808
0.066013,52.905651,52.359878,0.499992,28.708641,0.085465
0.098609,52.983006,52.359878,0.499992,18.650274,0.084925
0.080323,53.056927,52.359878,0.499992,13.103603,0.084311
0.01807,52.760193,52.359878,0.499992,-7.532934,0.083789
0.105122,52.398697,52.359878,0.499992,-21.183155,0.083577
0.031036,51.997669,52.359878,0.499992,-30.892286,0.083694
0.121258,51.549198,52.359878,0.499992,-38.079056,0.084206
0.112049,51.187695,52.359878,0.499992,-38.519367,0.085066
0.099546,50.915432,52.359878,0.499992,-33.180336,0.086258
0.139531,50.834648,52.359878,0.499992,-19.370142,0.087677
0.124192,51.101631,52.359878,0.499992,3.220285,0.088988
0.096675,51.736931,52.359878,0.499992,31.364756,0.089849
0.126518,52.30806,52.359878,0.499992,43.61496,0.090164
0.027887,52.512653,52.359878,0.499992,33.702446,0.090144
0.058193,52.544079,52.359878,0.499992,19.870504,0.089999
0.075226,52.405231,52.359878,0.499992,3.528409,0.089876
0.091736,52.202694,52.359878,0.499992,-9.138326,0.089874
0.102687,52.078194,52.359878,0.499992,-11.498042,0.090046
0.078814,51.803387,52.359878,0.499992,-19.891426,0.090397
0.040275,51.565929,52.359878,0.499992,-22.358921,0.090989
0.139748,51.41338,52.359878,0.499992,-17.232849,0.091836
0.051738,51.331493,52.359878,0.499992,-12.613526,0.092754
0.134082,51.865387,52.359878,0.499992,18.834997,0.093471
0.095224,52.538544,52.359878,0.499992,42.243053,0.093644
0.074803,53.100536,52.359878,0.499992,49.111134,0.093237
0.122343,53.221428,52.359878,0.499992,32.092411,0.092514
0.078982,53.335148,52.359878,0.499992,21.354074,0.091643
0.056786,53.388184,52.359878,0.499992,13.935667,0.090728
-0.001751,53.289047,52.359878,0.499992,3.180392,0.089847
0.01653,53.141689,52.359878,0.499992,-4.934614,0.089074
0.100545,52.733051,52.359878,0.499992,-21.779228,0.088542
0.078137,52.465576,52.359878,0.499992,-24.072302,0.088327
0.118066,52.306446,52.359878,0.499992,-20.125168,0.088307
0.109772,52.369984,52.359878,0.499992,-7.818304,0.088329
0.077545,52.760365,52.359878,0.499992,14.337634,0.088156
0.062216,53.251034,52.359878,0.499992,30.044914,0.087556
0.047131,53.519291,52.359878,0.499992,27.153969,0.086581
0.004172,53.685143,52.359878,0.499992,21.351845,0.085413
0.087335,53.662109,52.359878,0.499992,10.748782,0.08423
0.077496,53.541096,52.359878,0.499992,0.794216,0.083118
0.058244,53.223499,52.359878,0.499992,-13.17251,0.082223
0.101792,52.716183,52.359878,0.499992,-29.867453,0.081692
0.09624,52.151001,52.359878,0.499992,-42.4548,0.08162
0.036516,51.738026,52.359878,0.499992,-42.03429,0.081994
0.034899,51.541912,52.359878,0.499992,-30.407898,0.082687
0.023543,51.51247,52.359878,0.499992,-15.969801,0.0835
0.070176,51.653389,52.359878,0.499992,-1.800472,0.08422
0.096944,52.13649,52.359878,0.499992,20.555895,0.084614
0.049167,52.481239,52.359878,0.499992,25.859682,0.084624
0.105793,52.643215,52.359878,0.499992,21.120615,0.08443
0.095716,52.685188,52.359878,0.499992,13.225522,0.084151
0.07969,52.507957,52.359878,0.499992,-1.345573,0.083928
0.081579,52.101597,52.359878,0.499992,-19.856009,0.08397
0.100962,51.830498,52.359878,0.499992,-23.280653,0.084323
