iq,omega_m,omega_m_ref,imr,dwr_dt,iq_I_term
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.000000,0.000000,31.415927,0.000000,0.000000,0.000000
0.001300,34.142601,31.415927,0.079352,-2408.509521,0.000000
0.006731,9.646215,31.415927,0.140568,-2356.710205,0.000000
0.006964,2.708149,31.415927,0.170827,-1562.903931,0.000000
0.007931,0.765126,31.415927,0.185629,-924.211731,0.000000
0.001045,0.216169,31.415927,0.192921,-520.504395,0.000000
-0.003778,0.061074,31.415927,0.196513,-286.460297,0.000000
-0.006006,0.017255,31.415927,0.198282,-155.852386,0.000000
0.001122,0.004875,31.415927,0.199154,-84.296478,0.000000
-0.004628,0.001377,31.415927,0.199583,-45.455025,0.000000
-0.007106,0.000389,31.415927,0.199795,-24.471684,0.000000
-0.000266,0.000110,31.415927,0.199899,-13.163901,0.000000
-0.004485,0.000031,31.415927,0.199950,-7.078081,0.000000
0.001559,0.000009,31.415927,0.199975,-3.804933,0.000000
-0.004395,0.000002,31.415927,0.199988,-2.045153,0.000000
-0.006220,0.000001,31.415927,0.199994,-1.099202,0.000000
-0.009527,0.000000,31.415927,0.199997,-0.590764,0.000000
-0.000622,0.000000,31.415927,0.199998,-0.317500,0.000000
-0.005925,0.000000,31.415927,0.199998,-0.170636,0.000000
0.004926,0.000000,31.415927,0.199998,-0.091705,0.000000
-0.000877,0.000000,31.415927,0.199998,-0.049285,0.000000
0.004486,0.000000,31.415927,0.199998,-0.026242,0.000496
0.027674,0.000000,31.415927,0.199998,-0.014147,0.002805
0.065539,0.000000,31.415927,0.199998,-0.007603,0.007023
0.087478,0.000000,31.415927,0.199998,-0.004086,0.013142
0.144832,0.000000,31.415927,0.199998,-0.002182,0.021253
0.156126,0.000000,31.415927,0.199998,-0.001177,0.031141
0.198205,0.000000,31.415927,0.199998,-0.000632,0.042975
0.237506,0.000000,31.415927,0.199998,-0.000340,0.056712
0.315133,0.000000,31.415927,0.199998,-0.000182,0.072434
0.304440,0.000000,31.415927,0.199998,-0.000098,0.089891
0.403801,0.000000,31.415927,0.199998,-0.000053,0.109334
0.430284,0.000000,31.415927,0.199998,-0.000028,0.130678
0.476720,0.000000,31.415927,0.199998,-0.000015,0.154046
0.514235,0.000000,31.415927,0.199998,-0.000008,0.179204
0.572701,0.000000,31.415927,0.199998,-0.000004,0.206264
0.630843,0.000000,31.415927,0.199998,-0.000002,0.234765
0.595100,0.000000,31.415927,0.199998,-0.000001,0.263210
0.637736,0.000000,31.415927,0.199998,-0.000001,0.292082
0.687022,0.000000,31.415927,0.199998,-0.000000,0.320526
0.767264,0.000000,31.415927,0.199998,-0.000000,0.348969
0.788936,0.000000,31.415927,0.199998,-0.000000,0.377556
0.857771,0.000000,31.415927,0.199998,-0.000000,0.405999
0.858096,0.000000,31.415927,0.199998,-0.000000,0.434728
0.897604,0.000000,31.415927,0.199998,-0.000000,0.463458
0.913431,0.000000,31.415927,0.199998,-0.000000,0.491901
0.885766,0.000000,31.415927,0.199998,-0.000000,0.520630
0.951076,0.000000,31.415927,0.199998,-0.000000,0.549217
1.085642,0.000000,31.415927,0.199998,-0.000000,0.577803
1.006435,0.000000,31.415927,0.199998,-0.000000,0.606390
0.969412,0.000000,31.415927,0.199998,-0.000000,0.634976
1.052501,0.000000,31.415927,0.199998,-0.000000,0.663705
1.078070,0.000000,31.415927,0.199998,-0.000000,0.692149
1.125545,0.000000,31.415927,0.199998,-0.000000,0.720735
1.196265,0.000000,31.415927,0.199998,-0.000000,0.749322
1.245058,0.044069,31.415927,0.199998,1.384682,0.777727
1.393523,0.012451,31.415927,0.199998,-0.627001,0.806292
1.260649,0.003474,31.415927,0.199998,-0.722612,0.835162
1.375160,0.000994,31.415927,0.199998,-0.497584,0.863605
1.247085,0.148284,31.415927,0.199998,7.511500,0.892441
1.083102,0.366337,31.415927,0.199998,15.175069,0.920400
1.194108,0.658301,31.415927,0.199998,22.371286,0.948695
1.750025,1.922141,31.415927,0.199998,71.342659,0.976041
1.194350,3.112376,31.415927,0.199998,90.544327,1.002405
1.105561,4.310663,31.415927,0.199952,106.691711,1.027007
2.014281,5.568604,31.415927,0.199722,117.708984,1.050781
1.175649,7.211290,31.415927,0.198510,143.945847,1.073225
1.377831,8.931489,31.415927,0.193876,158.202271,1.093892
1.231717,10.917597,31.415927,0.182555,177.027863,1.112939
1.949486,12.674171,31.415927,0.167238,178.946884,1.130223
1.704383,14.069652,31.415927,0.158674,160.292801,1.146077
1.882197,14.849306,31.415927,0.154335,122.332367,1.161150
1.250244,15.559483,31.415927,0.152137,97.973167,1.175878
1.068895,15.934893,31.415927,0.151030,69.381027,1.190582
1.027921,16.262920,31.415927,0.150535,54.142769,1.203537
1.491826,16.488604,31.415927,0.150266,41.542225,1.217067
1.247374,16.665476,31.415927,0.150131,30.055460,1.230488
1.052696,16.871302,31.415927,0.150065,26.745438,1.243715
1.329435,16.929651,31.415927,0.150033,21.156469,1.256473
1.252027,17.154768,31.415927,0.150017,19.004242,1.269291
1.040652,17.358849,31.415927,0.150008,22.272123,1.282080
1.930936,17.279915,31.415927,0.150004,6.973404,1.294674
1.079906,17.416935,31.415927,0.150002,11.096481,1.307430
1.760383,17.479691,31.415927,0.150002,9.388681,1.319840
1.068688,17.612930,31.415927,0.150002,10.846138,1.332443
1.561691,17.748827,31.415927,0.150002,12.703984,1.344333
1.081821,18.010357,31.415927,0.150002,19.445669,1.356600
1.653458,18.042461,31.415927,0.150002,11.365463,1.368119
1.085084,18.276854,31.415927,0.150002,17.500500,1.379876
1.893926,18.282618,31.415927,0.150002,8.999190,1.391387
1.153167,18.234715,31.415927,0.150002,2.040595,1.403216
1.082179,18.454330,31.415927,0.150002,12.951406,1.415440
1.803419,18.359863,31.415927,0.150002,2.618696,1.426606
1.251785,18.552519,31.415927,0.150002,9.852209,1.438239
1.057935,18.669258,31.415927,0.150002,15.477837,1.449686
1.087957,18.603292,31.415927,0.150002,0.395322,1.461659
1.180474,18.816948,31.415927,0.150002,7.265073,1.472505
1.596183,18.658415,31.415927,0.150002,-1.139557,1.483784
1.110564,18.814568,31.415927,0.150002,4.885824,1.494974
1.037336,18.722803,31.415927,0.150002,0.585121,1.506473
1.101257,18.558708,31.415927,0.150002,-9.483671,1.517935
1.087498,18.466347,31.415927,0.150002,-5.027926,1.529733
1.098289,18.263609,31.415927,0.150002,-13.395184,1.541453
1.088709,18.056887,31.415927,0.150002,-17.416998,1.553311
1.093208,17.734760,31.415927,0.150002,-25.285942,1.565365
1.096688,17.296223,31.415927,0.150002,-36.491413,1.577495
1.070081,17.032141,31.415927,0.150002,-31.890730,1.590457
1.350278,16.473772,31.415927,0.150002,-41.595634,1.603779
1.694223,16.131754,31.415927,0.150002,-41.187626,1.617113
1.222714,15.679180,31.415927,0.150002,-43.572941,1.630939
1.089721,15.005809,31.415927,0.150002,-55.364937,1.645680
1.189946,14.395322,31.415927,0.150002,-57.984070,1.660608
1.213297,13.590962,31.415927,0.150002,-70.239960,1.676256
1.094107,12.916472,31.415927,0.150002,-70.708626,1.692424
1.490640,12.281392,31.415927,0.150002,-68.364708,1.709193
1.081163,11.493832,31.415927,0.150002,-73.094574,1.727139
1.655694,10.714586,31.415927,0.150002,-73.491913,1.735749
1.043047,9.753479,31.415927,0.150002,-85.956200,1.735749
1.810854,8.794181,31.415927,0.150002,-90.555717,1.735749
1.044993,8.116971,31.415927,0.150002,-82.426888,1.735749
1.175201,7.313690,31.415927,0.150002,-82.681862,1.735749
1.055452,6.423479,31.415927,0.150002,-81.966568,1.735749
1.151848,5.764898,31.415927,0.150002,-76.493088,1.735749
1.065267,4.934694,31.415927,0.150002,-79.760094,1.735749
1.534736,4.238054,31.415927,0.150002,-75.243263,1.735749
1.057691,3.475539,31.415927,0.150002,-74.725525,1.735749
1.661749,2.803652,31.415927,0.150002,-71.712006,1.735749
1.124597,2.214113,31.415927,0.150002,-66.274513,1.735749
1.472875,1.407500,31.415927,0.150002,-72.277328,1.735749
1.097318,0.815861,31.415927,0.150002,-68.386398,1.735749
1.275329,0.475722,31.415927,0.150002,-52.721455,1.735749
1.260074,0.135257,31.415927,0.150002,-43.216740,1.735749
1.144402,0.103498,31.415927,0.150002,-24.492901,1.735749
1.235056,0.029801,31.415927,0.150002,-16.501816,1.735749
1.048857,0.008527,31.415927,0.150002,-9.850110,1.735749
1.765187,0.002394,31.415927,0.150002,-5.542737,1.735749
1.102585,0.000702,31.415927,0.150002,-3.109084,1.735749
1.484528,0.000204,31.415927,0.150002,-1.708371,1.735749
1.106854,0.000056,31.415927,0.150002,-0.913100,1.735749
1.328378,0.000017,31.415927,0.150002,-0.504794,1.735749
1.111519,0.000004,31.415927,0.150002,-0.265975,1.735749
1.228528,0.000001,31.415927,0.150002,-0.147132,1.735749
1.209826,0.000000,31.415927,0.150002,-0.080601,1.735749
1.047273,0.087210,31.415927,0.150002,4.965909,1.735749
1.605907,0.024953,31.415927,0.150002,-0.008287,1.735749
1.049078,0.007005,31.415927,0.150002,-0.775933,1.735749
1.664512,0.002043,31.415927,0.150002,-0.640931,1.735749
1.097371,0.000570,31.415927,0.150002,-0.405936,1.735749
1.419025,0.000167,31.415927,0.150002,-0.239260,1.735749
1.099853,0.000045,31.415927,0.150002,-0.131785,1.735749
1.265326,0.000014,31.415927,0.150002,-0.074240,1.735749
1.129931,0.000004,31.415927,0.150002,-0.039224,1.735749
1.105833,0.000001,31.415927,0.150002,-0.022060,1.735749
1.858988,0.000000,31.415927,0.150002,-0.012039,1.735749
1.044375,0.000000,31.415927,0.150002,-0.006460,1.735749
1.124870,0.000000,31.415927,0.150002,-0.003496,1.735749
1.098174,0.000000,31.415927,0.150002,-0.001903,1.735749
1.456651,0.000000,31.415927,0.150002,-0.001039,1.735749
1.099712,0.000000,31.415927,0.150002,-0.000550,1.735749
1.299093,0.000000,31.415927,0.150002,-0.000303,1.735749
1.102411,0.000000,31.415927,0.150002,-0.000159,1.735749
1.085223,0.000000,31.415927,0.150002,-0.000089,1.735749
1.200492,0.000000,31.415927,0.150002,-0.000048,1.735749
1.051105,0.000000,31.415927,0.150002,-0.000026,1.735749
1.837645,0.000000,31.415927,0.150002,-0.000014,1.735749
1.095204,0.000000,31.415927,0.150002,-0.000008,1.735749
1.297067,0.000000,31.415927,0.150002,-0.000004,1.735749
1.124212,0.000000,31.415927,0.150002,-0.000002,1.735749
1.068385,0.000000,31.415927,0.150002,-0.000001,1.735749
1.653835,0.000000,31.415927,0.150002,-0.000001,1.735749
1.099990,0.000000,31.415927,0.150002,-0.000000,1.735749
1.577874,0.000000,31.415927,0.150002,-0.000000,1.735749
1.101689,0.000000,31.415927,0.150002,-0.000000,1.735749
1.276288,0.000000,31.415927,0.150002,-0.000000,1.735749
1.242763,0.000000,31.415927,0.150002,-0.000000,1.735749
1.051761,0.000000,31.415927,0.150002,-0.000000,1.735749
1.642295,0.000000,31.415927,0.150002,-0.000000,1.735749
1.095572,0.000000,31.415927,0.150002,-0.000000,1.735749
1.443011,0.000000,31.415927,0.150002,-0.000000,1.735749
1.096970,0.000000,31.415927,0.150002,-0.000000,1.735749
1.132270,0.000000,31.415927,0.150002,-0.000000,1.735749
1.189803,0.000000,31.415927,0.150002,-0.000000,1.735749
1.048520,0.000000,31.415927,0.150002,-0.000000,1.735749
1.381638,0.000000,31.415927,0.150002,-0.000000,1.735749
1.069370,0.000000,31.415927,0.150002,-0.000000,1.735749
1.483209,0.000000,31.415927,0.150002,-0.000000,1.735749
1.113520,0.000000,31.415927,0.150002,-0.000000,1.735749
1.217744,0.000000,31.415927,0.150002,-0.000000,1.735749
1.092049,0.000000,31.415927,0.150002,-0.000000,1.735749
1.106284,0.000000,31.415927,0.150002,-0.000000,1.735749
1.877182,0.000000,31.415927,0.150002,-0.000000,1.735749
1.044034,0.000000,31.415927,0.150002,-0.000000,1.735749
1.644243,0.000000,31.415927,0.150002,-0.000000,1.735749
1.120515,0.000000,31.415927,0.150002,-0.000000,1.735749
1.471677,0.000000,31.415927,0.150002,-0.000000,1.735749
1.125583,0.000000,31.415927,0.150002,-0.000000,1.735749
1.187536,0.000000,31.415927,0.150002,-0.000000,1.735749
1.160108,0.000000,31.415927,0.150002,-0.000000,1.735749
1.051765,0.000000,31.415927,0.150002,-0.000000,1.735749
1.102538,0.000000,31.415927,0.150002,-0.000000,1.735749
1.119649,0.000000,31.415927,0.150002,-0.000000,1.735749
1.456507,0.000000,31.415927,0.150002,-0.000000,1.735749
1.237641,0.000000,31.415927,0.150002,-0.000000,1.735749
1.261590,0.000000,31.415927,0.150002,-0.000000,1.735749
1.122844,0.000000,31.415927,0.150002,-0.000000,1.735749
1.041498,0.000000,31.415927,0.150002,-0.000000,1.735749
1.558746,0.000000,31.415927,0.150002,-0.000000,1.735749
1.086418,0.000000,31.415927,0.150002,-0.000000,1.735749
1.587872,0.000000,31.415927,0.150002,-0.000000,1.735749
1.115168,0.000000,31.415927,0.150002,-0.000000,1.735749
1.465846,0.000000,31.415927,0.150002,-0.000000,1.735749
1.116175,0.000000,31.415927,0.150002,-0.000000,1.735749
1.187250,0.000000,31.415927,0.150002,-0.000000,1.735749
1.212658,0.000000,31.415927,0.150002,-0.000000,1.735749
1.048244,0.000000,31.415927,0.150002,-0.000000,1.735749
1.632324,0.000000,31.415927,0.150002,-0.000000,1.735749
1.046749,0.000000,31.415927,0.150002,-0.000000,1.735749
1.581102,0.000000,31.415927,0.150002,-0.000000,1.735749
1.094104,0.000000,31.415927,0.150002,-0.000000,1.735749
1.547171,0.000000,31.415927,0.150002,-0.000000,1.735749
1.122703,0.000000,31.415927,0.150002,-0.000000,1.735749
1.216400,0.000000,31.415927,0.150002,-0.000000,1.735749
1.261160,0.000000,31.415927,0.150002,-0.000000,1.735749
1.094891,0.000000,31.415927,0.150002,-0.000000,1.735749
1.211043,0.000000,31.415927,0.150002,-0.000000,1.735749
1.055541,0.000000,31.415927,0.150002,-0.000000,1.735749
1.684317,0.000000,31.415927,0.150002,-0.000000,1.735749
1.090101,0.000000,31.415927,0.150002,-0.000000,1.735749
1.463327,0.000000,31.415927,0.150002,-0.000000,1.735749
1.092141,0.000000,31.415927,0.150002,-0.000000,1.735749
1.187331,0.000000,31.415927,0.150002,-0.000000,1.735749
1.120207,0.000000,31.415927,0.150002,-0.000000,1.735749
